Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa,MEA,2167.31394181968,3066.00623942379,8327.3778948229,8897.03730633274,8655.90204656148,8541.76748107579,7383.27989358861,7277.53208743827,7416.58584269787,7943.9469072823,7991.12900461804,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa (excluding high income),MNA,..,1617.24630648204,4624.70004327746,5013.40135793962,4609.29170676447,4472.13882427699,3956.89408311174,3942.96184419826,3815.06235567043,3970.84824480407,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa (IDA & IBRD countries),TMN,..,1618.59091262303,4644.82558357055,5036.03092173935,4624.13536038296,4484.94184256868,3964.47537755026,3947.21870411868,3816.59680341189,3975.04843658749,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle income,MIC,898.98142451298,1264.82626128699,4518.53535501362,4771.64120027432,4992.7683277062,5119.57961372532,4804.80429484218,4780.82929661651,5196.35976092233,5478.71794784699,5573.24410720134,..
GDP per capita (current US$),NY.GDP.PCAP.CD,North America,NAC,23645.6143148159,35147.8765944311,50114.1846270735,51725.6370990294,53079.7825110171,54654.9326555421,55519.9350321917,56388.8554198654,58564.1583184882,61305.8921664562,63344.0775191408,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,OECD members,OED,17002.0967570718,22978.4515129639,37440.9953566213,37190.1546209264,37452.6262363065,37987.959313023,35612.0757073658,36044.7475495454,37416.3149985587,39331.5342331279,39485.8942032928,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Other small states,OSS,3139.29857113188,4364.48229707674,14896.2793528698,15219.4405973111,15556.0737231471,15753.5129381298,12807.9061275788,12402.3569740925,13230.8250084338,14382.7979768801,13778.2935135186,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Pacific island small states,PSS,1383.15888944647,1763.108914431,3451.50394939072,3624.67838064038,3721.28612977178,3987.52335934265,3841.59948683011,3967.60457238316,4216.56193921309,4341.14352379779,4264.66741440106,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Post-demographic dividend,PST,19051.1501679526,25755.3787928762,42366.7405184594,42151.4480321847,42391.5414460158,43071.2360675602,40587.2582499722,41299.6861038583,42929.5335974392,45321.9986147501,45618.8861568374,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Pre-demographic dividend,PRE,476.821560239636,442.930121526467,1568.49360831704,1678.59025352655,1788.49630926883,1834.32062470758,1584.92919993634,1400.23186523359,1416.52067917685,1455.98228944785,1485.64958462252,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Small states,SST,2983.38318388514,4386.77059131284,13208.9409053042,13526.8462359352,13821.0460256073,14012.214316799,11749.0432443845,11353.6237074227,12048.349773617,13013.7513684514,12615.4658503025,..
GDP per capita (current US$),NY.GDP.PCAP.CD,South Asia,SAS,359.24247379048,453.237604423192,1367.31313793749,1364.41640319999,1381.85662659774,1494.42076536887,1541.80369867426,1650.33013926635,1866.1590187187,1898.97100423962,1956.57592140193,..
GDP per capita (current US$),NY.GDP.PCAP.CD,South Asia (IDA & IBRD),TSA,359.24247379048,453.237604423192,1367.31313793749,1364.41640319999,1381.85662659774,1494.42076536887,1541.80369867426,1650.33013926635,1866.1590187187,1898.97100423962,1956.57592140193,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa,SSF,667.634181889426,601.722805829321,1740.05089385161,1781.69258644328,1847.2994206998,1866.67989791556,1669.49676403401,1506.4356504609,1563.37508530051,1596.16617525386,1596.21373429876,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa (excluding high income),SSA,663.184856994224,594.890556596522,1728.55546797877,1770.41953544835,1835.65814358199,1854.67298624243,1658.63061418504,1495.05561698279,1551.29750686062,1583.53202065792,1583.92606462045,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa (IDA & IBRD countries),TSS,667.634181889427,601.722805829321,1740.05089385161,1781.69258644328,1847.29942069979,1866.67989791556,1669.49676403401,1506.4356504609,1563.37508530051,1596.16617525386,1596.21373429876,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Upper middle income,UMC,1225.69875979012,1878.61277865426,7227.9289005121,7680.98957981944,8073.30140060369,8261.02730345423,7698.21107087201,7632.3928313119,8368.52809406641,8906.24387559177,9036.76525522061,..
GDP per capita (current US$),NY.GDP.PCAP.CD,World,WLD,4285.30486880125,5499.15100420204,10490.048793443,10607.4372822365,10783.8544375988,10952.6839654651,10249.0914046286,10286.3761444919,10827.7032622136,11385.6752270743,11441.7328647669,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 12/16/2020,,,,,,,,,,,,,,,
